loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status
LN-00380,BR-03380,Mortgage,2021-01-15,2023-01-16,211841,144639.44,6.66,24,TX,Major purchase,D,3 years,$50k-$75k,Current,0,Pioneer Credit,2026-05-28,2026-07-13T00:00:00Z,Complete
LN-00381,BR-03381,Mortgage,2023-02-28,2053-02-28,468291,144046.47,9.47,360,OR,Debt consolidation,C,10 years,$100k-$150k,Delinquent,90,Harbor Servicing,2026-06-16,2026-04-30T00:00:00Z,Missing
LN-00382,BR-03382,Personal,2022-10-17,2028-10-17,54074,18885.91,7.36,72,IL,Education,C,12 years,$75k-$100k,Current,0,Pioneer Credit,2026-06-13,2026-07-02T00:00:00Z,Complete
LN-00383,BR-03383,Auto,2024-03-28,2039-03-29,425807,199774.89,4.83,180,TX,Education,C,2 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-04-03,2026-04-12T00:00:00Z,Complete
LN-00384,BR-03384,Student,2024-10-11,2044-10-12,112698,32816.23,6.22,240,MA,Debt consolidation,C,7 years,$50k-$75k,Current,0,Harbor Servicing,2026-07-22,2026-06-07T00:00:00Z,Complete
LN-00385,BR-03385,Mortgage,2021-10-13,2051-10-14,326997,286531.69,11.26,360,FL,Debt consolidation,D,12 years,$150k+,Current,0,Blue Ridge Servicing,2026-04-17,2026-07-24T00:00:00Z,Complete
LN-00386,BR-03386,Student,2021-04-10,2028-04-10,494486,193200.83,8.41,84,TX,Major purchase,A,7 years,$75k-$100k,Current,0,Northstar Servicing,2026-05-26,2026-05-25T00:00:00Z,Complete
LN-00387,BR-03387,Auto,2022-04-09,2024-04-09,231677,76417.42,5.29,24,MA,Debt consolidation,C,7 years,$100k-$150k,Current,0,Summit Financial,2026-07-12,2026-04-13T00:00:00Z,Complete
LN-00388,BR-03388,Auto,2024-10-08,2026-10-09,427305,389326.85,10.66,24,TN,Auto purchase,A,7 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-07-12,2026-07-19T00:00:00Z,Partial
LN-00389,BR-03389,Auto,2021-08-27,2026-08-27,41533,17852.44,12.1,60,NC,Medical,D,3 years,$100k-$150k,Current,0,Northstar Servicing,2026-05-20,2026-07-10T00:00:00Z,Complete
LN-00390,BR-03390,Auto,2023-11-07,2026-11-07,486026,379495.5,11.37,36,NJ,Home improvement,C,2 years,$50k-$75k,Current,0,Harbor Servicing,2026-07-02,2026-06-22T00:00:00Z,Complete
LN-00391,BR-03391,Installment,2023-08-02,2028-08-01,36910,22075.36,6.8,60,MD,Medical,B,7 years,$100k-$150k,Current,0,Pioneer Credit,2026-05-24,2026-06-14T00:00:00Z,Complete
LN-00392,BR-03392,Personal,2024-03-25,2027-03-26,276746,181099.11,10.26,36,PA,Education,D,7 years,$150k+,Current,0,Harbor Servicing,2026-06-11,2026-06-25T00:00:00Z,Complete
LN-00393,BR-03393,Mortgage,2023-10-23,2043-10-24,362962,131176.65,11.86,240,IL,Major purchase,C,5 years,$100k-$150k,Current,0,Harbor Servicing,2026-05-12,2026-06-04T00:00:00Z,Complete
LN-00394,BR-03394,Personal,2021-04-12,2031-04-13,395228,105408.29,10.48,120,MN,Home improvement,B,2 years,$150k+,Current,0,Pioneer Credit,2026-07-29,2026-07-15T00:00:00Z,Complete
LN-00395,BR-03395,Installment,2022-04-11,2027-04-11,112673,88637.0,6.13,60,NY,Home improvement,C,12 years,$50k-$75k,Current,0,Pioneer Credit,2026-04-22,2026-07-28T00:00:00Z,Complete
LN-00396,BR-03396,Installment,2022-09-06,2029-09-06,402059,277766.73,10.87,84,TX,Major purchase,A,5 years,$50k-$75k,Current,0,Summit Financial,2026-06-04,2026-05-28T00:00:00Z,Complete
LN-00397,BR-03397,Home Equity,2024-09-23,2044-09-24,368496,207793.87,9.77,240,FL,Major purchase,C,7 years,$50k-$75k,Current,0,Harbor Servicing,2026-06-15,2026-07-18T00:00:00Z,Complete
LN-00398,BR-03398,Mortgage,2023-08-19,2030-08-19,98047,86966.95,8.12,84,AZ,Home improvement,D,2 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-07-20,2026-06-18T00:00:00Z,Complete
LN-00399,BR-03399,Mortgage,2023-10-19,2043-10-20,232513,174089.75,8.53,240,WA,Education,A,5 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-06-21,2026-06-14T00:00:00Z,Complete
LN-00400,BR-03400,Auto,2024-09-24,2027-09-25,227021,0,8.6,36,TN,Education,D,5 years,$100k-$150k,Closed,0,Harbor Servicing,2026-05-13,2026-06-24T00:00:00Z,Complete
LN-00401,BR-03401,Home Equity,2022-07-29,2025-07-29,198643,148690.93,8.59,36,OH,Auto purchase,A,2 years,$50k-$75k,Current,0,Harbor Servicing,2026-04-20,2026-07-18T00:00:00Z,Complete
LN-00402,BR-03402,Mortgage,2024-05-20,2028-05-20,370660,319416.4,11.81,48,OR,Home improvement,B,5 years,$100k-$150k,Delinquent,15,Atlas Loan Co.,2026-04-23,2026-07-02T00:00:00Z,Complete
LN-00403,BR-03403,Auto,2025-01-06,2031-01-07,119001,58271.62,8.89,72,CO,Auto purchase,A,10 years,$100k-$150k,Current,0,Summit Financial,2026-07-24,2026-07-15T00:00:00Z,Complete
LN-00404,BR-03404,Auto,2024-03-08,2029-03-08,463876,366414.89,7.84,60,NY,Auto purchase,B,5 years,$75k-$100k,Current,0,Pioneer Credit,2026-07-27,2026-07-12T00:00:00Z,Complete
LN-00405,BR-03405,Mortgage,2022-03-15,2042-03-16,308619,128648.87,11.84,240,CO,Debt consolidation,D,7 years,$100k-$150k,Current,0,Northstar Servicing,2026-04-13,2026-07-14T00:00:00Z,Partial
LN-00406,BR-03406,Personal,2021-07-26,2028-07-26,288063,189859.38,11.04,84,CA,Home improvement,C,3 years,$75k-$100k,Current,0,Harbor Servicing,2026-05-19,2026-05-20T00:00:00Z,Complete
LN-00407,BR-03407,Student,2023-07-24,2030-07-24,40868,32981.58,6.66,84,PA,Auto purchase,A,12 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-06-09,2026-07-13T00:00:00Z,Complete
LN-00408,BR-03408,Auto,2022-02-16,2042-02-17,201223,123376.2,9.46,240,IL,Major purchase,A,3 years,$50k-$75k,Current,0,Harbor Servicing,2026-07-11,2026-06-23T00:00:00Z,Complete
LN-00409,BR-03409,Installment,2024-10-26,2030-10-27,394215,138158.68,8.03,72,IL,Home improvement,C,3 years,$50k-$75k,Current,0,Summit Financial,2026-07-11,2026-05-12T00:00:00Z,Complete
LN-00410,BR-03410,Installment,2022-10-11,2052-10-11,15990,7999.18,10.7,360,GA,Education,C,5 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-07-31,2026-05-24T00:00:00Z,Complete
LN-00411,BR-03411,Installment,2021-08-25,2028-08-25,364695,178185.63,7.77,84,CO,Home improvement,A,10 years,$100k-$150k,Current,0,Pioneer Credit,2026-05-26,2026-04-14T00:00:00Z,Complete
LN-00412,BR-03412,Mortgage,2024-07-13,2044-07-14,64714,53472.66,7.87,240,IL,Home improvement,B,3 years,$150k+,Current,0,Summit Financial,2026-05-31,2026-07-30T00:00:00Z,Complete
LN-00413,BR-03413,Auto,2022-11-30,2024-11-30,333405,200574.55,9.31,24,MI,Education,B,7 years,$50k-$75k,Current,0,Summit Financial,2026-07-15,2026-07-31T00:00:00Z,Complete
LN-00414,BR-03414,Student,2024-06-22,2027-06-23,74638,59427.91,4.13,36,FL,Home improvement,C,7 years,$150k+,Current,0,Northstar Servicing,2026-05-11,2026-05-11T00:00:00Z,Complete
LN-00415,BR-03415,Auto,2022-04-13,2032-04-13,91643,80219.0,10.26,120,TX,Auto purchase,B,2 years,$100k-$150k,Current,0,Summit Financial,2026-07-22,2026-05-02T00:00:00Z,Complete
LN-00416,BR-03416,Student,2022-12-15,2026-12-15,429510,292131.95,10.07,48,OR,Education,C,10 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-06-28,2026-06-03T00:00:00Z,Partial
LN-00417,BR-03417,Auto,2021-11-06,2041-11-07,256775,220382.4,7.77,240,GA,Medical,D,12 years,$100k-$150k,Current,0,Harbor Servicing,2026-06-14,2026-05-23T00:00:00Z,Complete
LN-00418,BR-03418,Personal,2022-05-21,2042-05-22,131702,101764.06,8.75,240,CO,Home improvement,C,2 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-05-26,2026-06-23T00:00:00Z,Complete
LN-00419,BR-03419,Student,2022-09-04,2024-09-04,480027,0,6.87,24,MA,Medical,D,10 years,$150k+,Closed,0,Pioneer Credit,2026-04-17,2026-05-18T00:00:00Z,Complete
LN-00420,BR-03420,Student,2021-04-09,2028-04-09,107030,92578.41,5.43,84,WA,Home improvement,B,5 years,$50k-$75k,Current,0,Harbor Servicing,2026-06-04,2026-06-15T00:00:00Z,Complete
LN-00421,BR-03421,Mortgage,2025-01-23,2028-01-24,198810,109634.15,9.84,36,WA,Medical,B,2 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-06-15,2026-06-28T00:00:00Z,Complete
LN-00422,BR-03422,Installment,2021-04-12,2024-04-12,202424,126217.53,7.87,36,TX,Major purchase,C,12 years,$150k+,Current,0,Atlas Loan Co.,2026-04-17,2026-04-21T00:00:00Z,Complete
LN-00423,BR-03423,Home Equity,2022-10-17,2052-10-17,68302,39590.28,7.13,360,TX,Auto purchase,A,10 years,$150k+,Current,0,Harbor Servicing,2026-05-02,2026-05-29T00:00:00Z,Complete
LN-00424,BR-03424,Personal,2023-07-10,2030-07-10,381059,309361.67,9.18,84,VA,Medical,C,10 years,$100k-$150k,Late,90,Atlas Loan Co.,2026-04-10,2026-05-19T00:00:00Z,Complete
LN-00425,BR-03425,Personal,2024-11-22,2028-11-22,443086,291051.25,7.85,48,MI,Auto purchase,D,10 years,$100k-$150k,Current,0,Summit Financial,2026-07-17,2026-06-08T00:00:00Z,Complete
LN-00426,BR-03426,Personal,2021-10-19,2028-10-19,164446,147610.96,7.8,84,IL,Auto purchase,C,7 years,$75k-$100k,Late,30,Atlas Loan Co.,2026-05-12,2026-06-25T00:00:00Z,Complete
LN-00427,BR-03427,Mortgage,2023-03-02,2029-03-02,403615,281421.09,8.4,72,IL,Major purchase,D,5 years,$150k+,Current,0,Summit Financial,2026-06-29,2026-04-17T00:00:00Z,Missing
LN-00428,BR-03428,Student,2024-04-10,2028-04-10,202897,134674.71,11.95,48,AZ,Medical,A,12 years,$75k-$100k,Current,0,Northstar Servicing,2026-05-16,2026-04-19T00:00:00Z,Complete
LN-00429,BR-03429,Installment,2024-03-25,2044-03-26,495918,314135.76,3.94,240,OR,Debt consolidation,B,2 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-06-24,2026-05-15T00:00:00Z,Complete
LN-00430,BR-03430,Installment,2022-07-27,2037-07-27,61889,40668.6,4.65,180,PA,Debt consolidation,B,7 years,$50k-$75k,Current,0,Pioneer Credit,2026-07-31,2026-04-25T00:00:00Z,Complete
LN-00431,BR-03431,Home Equity,2024-06-05,2030-06-06,352769,313551.21,7.12,72,OR,Medical,D,12 years,$150k+,Current,0,Pioneer Credit,2026-06-05,2026-04-25T00:00:00Z,Complete
LN-00432,BR-03432,Installment,2022-03-02,2052-03-02,105877,93002.27,5.36,360,MN,Education,B,12 years,$150k+,Current,0,Atlas Loan Co.,2026-04-05,2026-07-04T00:00:00Z,Complete
LN-00433,BR-03433,Mortgage,2025-01-19,2029-01-19,387444,346114.78,6.35,48,NJ,Education,B,3 years,$75k-$100k,Current,0,Harbor Servicing,2026-04-29,2026-04-09T00:00:00Z,Complete
LN-00434,BR-03434,Installment,2023-07-25,2029-07-25,349885,0,12.38,72,OH,Major purchase,A,10 years,$50k-$75k,Closed,0,Summit Financial,2026-06-10,2026-06-10T00:00:00Z,Complete
LN-00435,BR-03435,Personal,2024-02-06,2054-02-06,377721,138558.2,11.51,360,OH,Major purchase,B,7 years,$50k-$75k,Late,90,Northstar Servicing,2026-07-13,2026-06-18T00:00:00Z,Complete
LN-00436,BR-03436,Personal,2024-03-12,2026-03-13,256947,217541.84,8.12,24,GA,Auto purchase,D,12 years,$75k-$100k,Current,0,Pioneer Credit,2026-07-21,2026-05-31T00:00:00Z,Complete
LN-00437,BR-03437,Auto,2021-11-25,2028-11-25,321015,100388.13,11.14,84,NY,Auto purchase,B,12 years,$150k+,Current,0,Blue Ridge Servicing,2026-07-19,2026-05-24T00:00:00Z,Complete
LN-00438,BR-03438,Auto,2022-08-15,2025-08-15,388554,161466.07,8.35,36,OH,Auto purchase,D,7 years,$50k-$75k,Current,0,Harbor Servicing,2026-05-19,2026-07-04T00:00:00Z,Complete
LN-00439,BR-03439,Installment,2021-04-13,2026-04-13,440538,269132.57,7.81,60,MD,Home improvement,B,10 years,$150k+,Current,0,Blue Ridge Servicing,2026-05-21,2026-06-27T00:00:00Z,Complete
LN-00440,BR-03440,Installment,2024-01-29,2031-01-29,292445,155844.9,8.17,84,VA,Debt consolidation,B,2 years,$50k-$75k,Delinquent,15,Atlas Loan Co.,2026-07-04,2026-05-29T00:00:00Z,Complete
LN-00441,BR-03441,Student,2021-12-17,2031-12-18,408432,199685.24,5.58,120,VA,Auto purchase,C,2 years,$75k-$100k,Current,0,Northstar Servicing,2026-06-27,2026-06-13T00:00:00Z,Partial
LN-00442,BR-03442,Personal,2022-05-15,2028-05-15,349206,181484.58,11.67,72,MN,Major purchase,A,5 years,$100k-$150k,Late,30,Atlas Loan Co.,2026-05-25,2026-04-27T00:00:00Z,Complete
LN-00443,BR-03443,Installment,2024-04-13,2034-04-14,258296,106023.89,12.47,120,VA,Debt consolidation,D,7 years,$50k-$75k,Current,0,Summit Financial,2026-06-26,2026-06-22T00:00:00Z,Complete
LN-00444,BR-03444,Home Equity,2021-08-25,2028-08-25,323398,0,3.5,84,NC,Auto purchase,C,2 years,$50k-$75k,Closed,0,Northstar Servicing,2026-04-12,2026-06-08T00:00:00Z,Complete
LN-00445,BR-03445,Student,2022-02-09,2025-02-09,99382,39907.17,12.12,36,CA,Medical,B,10 years,$50k-$75k,Current,0,Harbor Servicing,2026-04-26,2026-06-18T00:00:00Z,Complete
LN-00446,BR-03446,Installment,2021-06-24,2023-06-25,343898,132735.64,8.11,24,TN,Major purchase,D,7 years,$50k-$75k,Current,0,Harbor Servicing,2026-04-14,2026-04-09T00:00:00Z,Complete
LN-00447,BR-03447,Mortgage,2022-12-19,2025-12-19,334367,279612.01,3.57,36,GA,Medical,D,12 years,$150k+,Current,0,Atlas Loan Co.,2026-06-23,2026-05-31T00:00:00Z,Complete
LN-00448,BR-03448,Personal,2023-04-22,2038-04-22,286327,0,10.47,180,IL,Education,A,3 years,$100k-$150k,Closed,0,Northstar Servicing,2026-06-22,2026-04-30T00:00:00Z,Complete
LN-00449,BR-03449,Installment,2021-06-08,2024-06-08,19038,8786.54,8.2,36,TN,Education,B,3 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-07-17,2026-06-27T00:00:00Z,Complete
LN-00450,BR-03450,Student,2021-06-19,2025-06-19,264115,172597.59,10.55,48,GA,Education,B,5 years,$75k-$100k,Current,0,Pioneer Credit,2026-07-07,2026-05-26T00:00:00Z,Complete
LN-00451,BR-03451,Auto,2021-08-20,2041-08-21,386993,338481.01,11.68,240,NJ,Home improvement,C,5 years,$50k-$75k,Current,0,Summit Financial,2026-04-23,2026-05-21T00:00:00Z,Complete
LN-00452,BR-03452,Installment,2021-05-13,2025-05-13,89345,62316.87,10.63,48,NY,Education,D,3 years,$50k-$75k,Current,0,Northstar Servicing,2026-04-08,2026-07-30T00:00:00Z,Complete
LN-00453,BR-03453,Auto,2022-09-10,2032-09-10,182424,80052.19,5.14,120,VA,Major purchase,C,10 years,$100k-$150k,Current,0,Blue Ridge Servicing,2026-07-02,2026-07-31T00:00:00Z,Complete
LN-00454,BR-03454,Personal,2024-05-03,2034-05-04,125555,79873.55,11.67,120,PA,Medical,D,3 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-07-18,2026-04-12T00:00:00Z,Complete
LN-00455,BR-03455,Student,2021-05-09,2051-05-10,348421,211610.89,10.73,360,NJ,Auto purchase,A,3 years,$150k+,Current,0,Harbor Servicing,2026-04-06,2026-07-18T00:00:00Z,Complete
LN-00456,BR-03456,Home Equity,2022-05-12,2027-05-12,456018,143682.25,11.86,60,OH,Medical,B,2 years,$75k-$100k,Late,90,Northstar Servicing,2026-04-09,2026-07-26T00:00:00Z,Complete
LN-00457,BR-03457,Home Equity,2023-11-16,2033-11-16,388923,309129.87,10.31,120,CA,Auto purchase,B,5 years,$50k-$75k,Current,0,Summit Financial,2026-04-14,2026-05-02T00:00:00Z,Missing
LN-00458,BR-03458,Student,2021-12-20,2023-12-21,329349,211485.56,3.78,24,CO,Major purchase,C,12 years,$150k+,Current,0,Northstar Servicing,2026-07-23,2026-07-28T00:00:00Z,Complete
LN-00459,BR-03459,Student,2021-03-22,2051-03-23,473908,0,8.91,360,OH,Major purchase,B,3 years,$100k-$150k,Closed,0,Pioneer Credit,2026-05-09,2026-07-01T00:00:00Z,Complete
LN-00460,BR-03460,Installment,2023-07-06,2029-07-06,274268,192443.8,11.44,72,VA,Auto purchase,B,2 years,$75k-$100k,Current,0,Pioneer Credit,2026-05-16,2026-04-25T00:00:00Z,Complete
LN-00461,BR-03461,Personal,2021-08-23,2036-08-23,276430,102830.88,6.33,180,AZ,Debt consolidation,A,12 years,$100k-$150k,Current,0,Northstar Servicing,2026-04-19,2026-05-31T00:00:00Z,Complete
LN-00462,BR-03462,Home Equity,2022-05-22,2042-05-23,203179,67621.84,4.83,240,VA,Home improvement,B,5 years,$150k+,Current,0,Atlas Loan Co.,2026-07-25,2026-05-25T00:00:00Z,Complete
LN-00463,BR-03463,Installment,2025-01-22,2028-01-23,283624,132480.89,11.03,36,MD,Medical,D,12 years,$100k-$150k,Current,0,Pioneer Credit,2026-07-10,2026-06-20T00:00:00Z,Complete
LN-00464,BR-03464,Home Equity,2023-02-04,2053-02-04,484762,218109.93,11.18,360,TX,Home improvement,C,10 years,$75k-$100k,Current,0,Pioneer Credit,2026-07-11,2026-04-03T00:00:00Z,Partial
LN-00465,BR-03465,Mortgage,2024-12-11,2034-12-12,108050,89520.51,10.36,120,WA,Debt consolidation,D,5 years,$150k+,Current,0,Harbor Servicing,2026-07-04,2026-05-17T00:00:00Z,Complete
LN-00466,BR-03466,Mortgage,2024-04-11,2026-04-12,306180,265516.24,3.66,24,WA,Major purchase,D,2 years,$150k+,Delinquent,90,Blue Ridge Servicing,2026-07-26,2026-07-11T00:00:00Z,Complete
LN-00467,BR-03467,Auto,2024-12-09,2026-12-10,212993,0,7.34,24,NC,Education,C,2 years,$100k-$150k,Closed,0,Pioneer Credit,2026-06-25,2026-05-12T00:00:00Z,Complete
LN-00468,BR-03468,Home Equity,2024-11-13,2026-11-14,83356,39143.61,11.93,24,NY,Medical,B,12 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-05-02,2026-06-12T00:00:00Z,Missing
LN-00469,BR-03469,Home Equity,2023-11-26,2038-11-26,271776,0,12.05,180,MN,Auto purchase,A,10 years,$50k-$75k,Closed,0,Atlas Loan Co.,2026-06-25,2026-07-28T00:00:00Z,Complete
LN-00470,BR-03470,Auto,2024-01-05,2029-01-04,79258,32913.24,12.04,60,OH,Auto purchase,C,12 years,$150k+,Current,0,Summit Financial,2026-07-24,2026-04-18T00:00:00Z,Complete
LN-00471,BR-03471,Personal,2021-03-14,2025-03-14,105867,81967.01,10.43,48,TN,Auto purchase,C,3 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-06-25,2026-07-07T00:00:00Z,Complete
LN-00472,BR-03472,Home Equity,2024-07-07,2028-07-07,74249,34828.89,10.05,48,CA,Debt consolidation,C,10 years,$100k-$150k,Current,0,Pioneer Credit,2026-06-14,2026-07-30T00:00:00Z,Complete
LN-00473,BR-03473,Mortgage,2022-06-21,2025-06-21,218554,103981.09,8.72,36,MI,Debt consolidation,B,12 years,$50k-$75k,Delinquent,60,Atlas Loan Co.,2026-05-13,2026-08-01T00:00:00Z,Complete
LN-00474,BR-03474,Installment,2021-09-10,2024-09-10,495302,339108.35,11.62,36,TX,Major purchase,A,3 years,$100k-$150k,Current,0,Harbor Servicing,2026-07-16,2026-04-06T00:00:00Z,Complete
LN-00475,BR-03475,Personal,2021-08-26,2027-08-27,29880,14957.77,6.8,72,GA,Education,C,10 years,$100k-$150k,Current,0,Summit Financial,2026-06-12,2026-04-10T00:00:00Z,Complete
LN-00476,BR-03476,Installment,2024-04-05,2044-04-06,368359,145142.16,9.5,240,NY,Education,C,3 years,$50k-$75k,Current,0,Northstar Servicing,2026-05-06,2026-07-30T00:00:00Z,Complete
LN-00477,BR-03477,Home Equity,2023-05-13,2053-05-13,342006,164938.61,10.07,360,IL,Debt consolidation,C,5 years,$50k-$75k,Current,0,Northstar Servicing,2026-04-26,2026-04-12T00:00:00Z,Complete
LN-00478,BR-03478,Mortgage,2021-02-08,2028-02-09,53481,44557.32,10.63,84,AZ,Debt consolidation,D,7 years,$100k-$150k,Current,0,Harbor Servicing,2026-05-14,2026-06-02T00:00:00Z,Complete
LN-00479,BR-03479,Student,2024-06-29,2034-06-30,383743,238349.73,6.02,120,OH,Auto purchase,D,5 years,$100k-$150k,Current,0,Pioneer Credit,2026-07-16,2026-05-20T00:00:00Z,Complete
LN-00480,BR-03480,Home Equity,2023-02-01,2027-02-01,271501,0,9.78,48,WA,Auto purchase,A,5 years,$75k-$100k,Closed,0,Atlas Loan Co.,2026-07-04,2026-07-29T00:00:00Z,Partial
LN-00481,BR-03481,Installment,2022-06-12,2026-06-12,497191,137099.93,7.49,48,NY,Home improvement,D,12 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-05-25,2026-05-09T00:00:00Z,Complete
LN-00482,BR-03482,Mortgage,2023-11-30,2029-11-30,80648,55809.55,10.04,72,GA,Medical,D,5 years,$100k-$150k,Current,0,Northstar Servicing,2026-07-30,2026-07-28T00:00:00Z,Complete
LN-00483,BR-03483,Installment,2021-09-21,2051-09-22,270562,195671.97,7.24,360,MD,Medical,C,2 years,$150k+,Delinquent,45,Atlas Loan Co.,2026-07-31,2026-06-21T00:00:00Z,Complete
LN-00484,BR-03484,Installment,2022-08-30,2032-08-30,439586,134580.45,12.21,120,PA,Auto purchase,D,10 years,$150k+,Current,0,Pioneer Credit,2026-06-28,2026-07-07T00:00:00Z,Complete
LN-00485,BR-03485,Auto,2024-05-11,2031-05-12,264597,236451.64,12.16,84,GA,Home improvement,B,7 years,$150k+,Current,0,Harbor Servicing,2026-05-26,2026-06-26T00:00:00Z,Complete
LN-00486,BR-03486,Student,2022-12-22,2037-12-22,104542,92311.3,4.03,180,VA,Major purchase,C,5 years,$150k+,Current,0,Pioneer Credit,2026-05-27,2026-06-20T00:00:00Z,Partial
LN-00487,BR-03487,Personal,2023-03-25,2029-03-25,316859,193976.84,9.62,72,OH,Debt consolidation,C,3 years,$100k-$150k,Current,0,Pioneer Credit,2026-06-15,2026-06-13T00:00:00Z,Complete
LN-00488,BR-03488,Student,2024-11-19,2054-11-20,242588,105827.21,6.28,360,MI,Debt consolidation,D,10 years,$50k-$75k,Current,0,Harbor Servicing,2026-06-18,2026-05-10T00:00:00Z,Partial
LN-00489,BR-03489,Installment,2021-07-20,2027-07-21,290184,202815.65,6.14,72,MN,Debt consolidation,A,7 years,$50k-$75k,Current,0,Harbor Servicing,2026-04-03,2026-07-21T00:00:00Z,Complete
LN-00490,BR-03490,Student,2022-12-11,2024-12-11,257411,87025.34,5.92,24,AZ,Auto purchase,A,5 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-05-27,2026-07-06T00:00:00Z,Complete
LN-00491,BR-03491,Mortgage,2024-12-27,2039-12-28,40025,21288.74,8.32,180,NJ,Auto purchase,B,12 years,$75k-$100k,Current,0,Blue Ridge Servicing,2026-07-08,2026-05-10T00:00:00Z,Complete
LN-00492,BR-03492,Personal,2022-02-06,2052-02-07,374782,274409.64,4.46,360,TN,Education,C,10 years,$150k+,Current,0,Harbor Servicing,2026-05-02,2026-05-26T00:00:00Z,Complete
LN-00493,BR-03493,Mortgage,2023-07-22,2028-07-21,455134,385971.92,5.7,60,NY,Medical,D,2 years,$50k-$75k,Current,0,Harbor Servicing,2026-07-04,2026-05-14T00:00:00Z,Complete
LN-00494,BR-03494,Student,2023-02-22,2030-02-22,77819,53426.35,4.01,84,MD,Debt consolidation,A,2 years,$150k+,Late,30,Northstar Servicing,2026-04-07,2026-06-16T00:00:00Z,Complete
LN-00495,BR-03495,Student,2024-02-28,2030-02-28,267660,93114.99,4.39,72,MA,Home improvement,A,12 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-06-26,2026-06-19T00:00:00Z,Complete
LN-00496,BR-03496,Home Equity,2023-09-16,2030-09-16,226045,87065.22,9.81,84,CA,Debt consolidation,C,5 years,$50k-$75k,Current,0,Harbor Servicing,2026-06-09,2026-05-13T00:00:00Z,Complete
LN-00497,BR-03497,Personal,2024-11-07,2031-11-08,132171,92352.77,12.06,84,MD,Medical,D,10 years,$100k-$150k,Current,0,Harbor Servicing,2026-06-19,2026-07-26T00:00:00Z,Complete
LN-00498,BR-03498,Student,2024-04-20,2044-04-21,228544,67722.99,6.73,240,MA,Medical,B,7 years,$75k-$100k,Current,0,Summit Financial,2026-05-21,2026-05-15T00:00:00Z,Complete
LN-00499,BR-03499,Auto,2022-04-19,2028-04-19,227168,72667.96,9.46,72,OR,Medical,A,5 years,$100k-$150k,Delinquent,15,Atlas Loan Co.,2026-06-21,2026-04-20T00:00:00Z,Complete
LN-00500,BR-03500,Auto,2023-01-07,2030-01-07,109547,85498.73,8.88,84,NC,Medical,D,3 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-06-21,2026-05-16T00:00:00Z,Complete
